"Nº pers","Bruto perc"
2476,21446.59
2475,14372.94
2474,28293.86
2473,26035.39
2483,21444.31
2482,14104.34
2481,36706.72
2480,32369.15
2479,10112.92
2488,20232.29
2487,18272.47
2486,20691.63
2485,69159.66
2484,17062.03
2493,31227.16
2492,17671.95
2491,23394.82
2490,17367.45
2489,18518.35
2499,15761.47
2498,13974.58
2496,9602.28
2495,17564.72
2494,21061.5
2505,20734.08
2504,18515.6
2503,25582.72
2502,28992.07
2500,11357.34
2510,17524.77
2509,6076.07
2508,15054.09
2507,20183.24
2506,21154.09
2517,17511.02
2516,28819.87
2515,17927.34
2514,18115
2511,20724.65
2524,20824.08
2521,18238.17
2520,17564.72
2519,0
2518,22890.86
2529,11823.18
2528,20807.04
2527,19684.86
2526,17870.56
2525,20023.02
2534,13640.83
2533,28594.87
2532,16130.23
2531,14169.77
2530,18115
2539,17792.82
2538,31271.15
2537,19502.65
2536,9968.19
2535,26020.88
2544,43005.32
2543,30967.65
2542,32660.34
2541,39324.95
2540,34065.31
2549,33264.62
2548,12087.5
2547,21061.52
2546,25184.53
2545,16890.38
2556,16388.21
2553,12320.03
2552,26645.82
2551,26821.37
2550,20739.33
2562,11469.68
2561,15592.76
2560,16473.88
2559,27725.78
2557,32695.11
2567,10125.68
2566,30008.17
2565,23803.69
2564,28720.31
2563,26166.3
2572,27406.92
2571,21698.28
2570,25248.13
2569,24844.53
2568,18392.78
2577,41747.25
2576,17033.65
2575,17849.13
2574,37081.82
2573,17667.61
2583,18295.91
2582,17192.96
2580,18442.14
2579,21910.01
2578,19823.34
2588,33530.53
2587,19220.8
2586,23899.28
2585,17822.82
2584,26250.5
2594,12542.54
2592,24843.24
2591,24586.04
2590,29702.61
2589,19577.63
2599,29442.75
2598,17056.43
2597,19696.47
2596,36904.21
2595,20210.2
2608,16802.61
2607,18065.43
2606,22949.96
2605,19407.36
2604,16743.38
2613,17743.55
2612,10989.75
2611,29970.75
2610,14522.09
2609,16976.66
2618,17304.4
2617,32616.37
2616,41949.29
2615,29750.69
2614,26959.22
2624,39585.99
2623,27646.07
2622,24537.3
2621,26884.95
2619,14514.78
2629,29075.82
2628,22732.64
2627,27361.09
2626,5819.48
2625,24146.89
2634,26534.97
2633,16981.14
2632,53809.8
2631,24258.84
2630,20096.65
2639,17515.7
2638,27170.51
2637,12837.33
2636,16114.23
2635,37321.32
2644,18372.41
2643,25377.19
2642,18374.57
2641,13745.42
2640,16976.18
2649,16916.54
2648,12182.3
2647,21892.3
2646,20665.33
2645,6515.41
2654,33931.41
2653,15915.16
2652,14703.17
2651,18302.13
2650,18771.73
2659,21957.81
2658,22110.25
2657,25950.34
2656,23467.07
2655,22139.58
2665,18627.63
2664,23988.4
2662,33834.24
2661,35396.34
2660,21552.26
2670,15157.72
2669,36236.14
2668,17999.28
2667,14289.48
2666,33527.34
2676,32431.46
2675,18567.64
2674,22217.32
2673,17479.55
2672,29930.46
2681,17671.95
2680,18151.3
2679,30172.6
2678,11717.82
2677,17009.86
2688,12182.06
2687,13607.03
2686,20759.88
2684,40086.3
2682,19790.27
2694,38593.26
2693,20877.2
2691,14027.87
2690,17396.43
2689,7381.22
2699,21127.76
2698,31486.06
2697,34131.52
2696,27485.45
2695,19418.74
2704,24598.52
2703,15207.83
2702,24738.86
2701,15428.06
2700,12542.87
2709,17322.85
2708,20943.62
2707,23020.65
2706,16746.14
2705,12003.42
2715,29417.83
2713,31250.4
2712,17260.76
2711,18123.26
2710,16301.16
2721,17910.17
2720,47158.72
2718,21815.63
2717,27991.32
2716,21335.73
2727,19248.64
2726,16609.57
2725,22838.59
2723,34350.76
2722,38676.05
2732,10771.52
2731,14513.66
2730,18080.72
2729,26361.3
2728,6450.03
2737,16667.5
2736,12932.46
2735,18003.43
2734,9197.06
2733,25114.57
2745,14992.67
2744,18112.52
2743,14080.14
2740,19534.59
2739,22417.39
2750,16494.79
2749,21882.29
2748,12003.42
2747,21496.37
2746,26343.63
2759,39224.75
2758,21152.84
2756,19011.78
2752,19034.22
2751,23801.34
2764,37109.35
2763,11708.1
2762,18115
2761,25512.82
2760,16328.48
2770,16992.37
2769,19045.44
2768,29191.17
2767,14214.25
2765,24733.81
2776,17947.93
2775,16413.26
2773,31329.17
2772,27197.15
2771,18483.33
2794,35106.68
2781,16939.4
2779,20181.26
2778,18774.26
2777,25016.52
2822,204.28
2820,262.25
2818,21216.17
2816,16346.84
2811,35983.37
2831,36667.18
2830,3905.8
2826,224.57
2824,288.96
2823,7190.42
2837,39540.15
2835,30520.24
2834,6234.13
2833,217.8
2832,20742.19
2842,6104.52
2841,374.35
2840,24531.69
2839,44287.21
2838,48998.95
2851,8565.11
2849,18514.91
2848,4414.33
2845,2854.19
2843,28258.89
2857,14716.48
2856,12317.22
2855,3225.83
2853,18767.97
2852,20729.01
2865,298.27
2864,52858.77
2862,6816.16
2861,7394.31
2860,10113.71
2872,6005.31
2871,54534.28
2870,35943.38
2869,24820.33
2866,18912.36
2877,62944.38
2876,43090.52
2875,17160.52
2874,14372.91
2873,16937.85
2886,20727.47
2883,36102.25
2882,21754.37
2879,16436.34
2878,54439.44
2894,27162.24
2892,21583.88
2891,21764.51
2889,42965.92
2887,10285.29
2901,17382.32
2900,26847.5
2897,11439.31
2896,21975.11
2895,17922.38
2907,41503.79
2906,17671.95
2905,15542.7
2904,17329.7
2903,34922.55
2913,19166.74
2912,22644.98
2910,14149.64
2909,19240.76
2908,11770.36
2918,11267.26
2917,23493.35
2916,15388.6
2915,19885.66
2914,9437.27
2923,24799.95
2922,9038.96
2921,21932.21
2920,10493.42
2919,28116.03
2930,17674.65
2929,13733.11
2927,15907.93
2926,10293.91
2924,18679.09
2937,17579.27
2935,15954.57
2934,26722.56
2932,23034.96
2931,12258.54
2942,18019.29
2941,20576.64
2940,12587.45
2939,17563.42
2938,22231.4
2947,10113.71
2946,18283.04
2945,26758.58
2944,11428.84
2943,15331.55
2953,26813.84
2952,21204.55
2950,19371.73
2949,23101.43
2948,16780.7
2958,21879.06
2957,32651.13
2956,24115.32
2955,9287
2954,32186.25
2965,21639.67
2962,21127.36
2961,15185.55
2960,9032.44
2959,34117.58
2971,24714.28
2970,13096.69
2969,20092.69
2968,36142.64
2967,11296.79
2976,14459.82
2975,12363.9
2974,16434.19
2973,18875.59
2972,39324.96
2983,34555.33
2982,10293.95
2981,12565.19
2978,17787
2977,14860.4
2989,19325.68
2988,16927.01
2986,11898.06
2985,31646.18
2984,16091.53
2995,20502.39
2994,9280.09
2993,32714.5
2992,25992
2991,19812.72
3000,14036.03
2999,11073.18
2998,17370.93
2997,30697.93
2996,13990.74
3005,16079.46
3004,26654.75
3003,31786.9
3002,20701.54
3001,16208.47
3010,25737.16
3009,18065.65
3008,14444.84
3007,37843.54
3006,19118.81
3017,29040.82
3016,24562.66
3014,25764.93
3013,31666.88
3012,30451.11
3023,28987.18
3022,16775.14
3021,16889.89
3019,7499.96
3018,25442.4
3029,16650.83
3027,5626.26
3026,18864.86
3025,30881.67
3024,18021.91
3034,24946.77
3033,18006.77
3032,13624.37
3031,35281.93
3030,22423.18
3039,18963.87
3038,21300.95
3037,17727.74
3036,17051.07
3035,23873.12
3044,27989.95
3043,18371.69
3042,16720.55
3041,17676.09
3040,18471.48
3051,30665.99
3049,19145.53
3048,9416.16
3046,17385.87
3045,14044.01
3059,18299.12
3058,27072.77
3057,20510.51
3054,18393.54
3052,21301.36
3066,5607.24
3065,21251.05
3064,9460.33
3062,18215.97
3060,19631.13
3073,15546.14
3071,16338.88
3069,17964.28
3068,19077.2
3067,21284.46
3078,16288.85
3077,26700.51
3076,20781.97
3075,19107.61
3074,24667.08
3085,21796.57
3083,14539.04
3082,15607.87
3081,20747.45
3079,11717.82
3091,21375.14
3090,12759.13
3089,14583.91
3088,30301.54
3086,22231.08
3097,11267.35
3096,36045.35
3095,18744.53
3094,15047.01
3092,41200.83
3102,14889.1
3101,11659.18
3100,17086.28
3099,16023.22
3098,23028.43
3109,21568.62
3107,7659.39
3106,18368.96
3105,11865.11
3104,16084.07
3114,24302.72
3113,16950.63
3112,16542.07
3111,15978.37
3110,22117.77
3119,12144.57
3118,29396.9
3117,28961.05
3116,21003.33
3115,21847.56
3124,24648.08
3123,19745.5
3122,18035.02
3121,5593.54
3120,36917.41
3129,16659.76
3128,49229.19
3127,15341.7
3126,25971.52
3125,26320.36
3134,15679.46
3133,14399.74
3132,9995.37
3131,15704.92
3130,15857.02
3139,12330.92
3138,14146.31
3137,16363.04
3136,48761.28
3135,19576.19
3146,20895.74
3145,15944.34
3144,19780.2
3143,20959.57
3140,17296.39
3151,21624.26
3150,17978.92
3149,13258.86
3148,13229.28
3147,32505.34
3156,20400.55
3155,14800.06
3154,23169.68
3153,28911.96
3152,15526.21
3161,7036.89
3160,15375.39
3159,11628.86
3158,9280.09
3157,10282.51
3169,15984.72
3168,18072.2
3164,17567.67
3163,0
3162,14883.1
3175,22437.72
3174,17350.07
3172,17516.46
3171,27172.88
3170,19676.53
3185,22923
3184,13801.76
3183,15405.95
3182,15271.75
3176,33835.14
3191,20103.37
3190,5152.38
3188,19523.66
3187,15500.68
3186,6892.31
3196,16755.69
3195,12207.56
3194,26093.53
3193,24712.71
3192,23749.75
3205,12658.53
3204,5262.23
3202,19318.61
3201,10483.7
3198,3691.26
3216,11451.76
3214,20255.38
3211,25992.89
3209,6960.98
3206,31014.02
3226,15314.32
3225,10647.33
3224,26025.02
3219,7741.64
3217,4767.36
3231,11771.7
3230,18025.35
3229,23768.78
3228,19861.83
3227,27172.87
3236,21281.02
3235,0
3234,24816.24
3233,23666.1
3232,14439
3249,10810.3
3245,5507.13
3244,26693.51
3239,12922.14
3238,17822.12
3257,0
3254,39991.9
3253,27442.34
3252,15314
3250,24699.44
3299,16432.07
3278,2744.28
3276,3748.08
3266,34581.31
3258,15226.29
3312,15713.65
3309,15653.75
3308,20623.77
3306,65877.04
3300,23190.43
3323,18324.71
3322,14898.62
3318,21693.34
3314,21342.17
3313,19007.12
3331,15895.62
3330,34001.94
3326,32510.76
3325,4764.57
3324,27622.08
3338,14949.3
3337,4359.47
3336,64511.93
3335,378.92
3334,33951.77
3343,3993.83
3342,11026.4
3341,10600.23
3340,13617.94
3339,4406.51
3352,17604.41
3351,7701.4
3348,15891.91
3347,24370.65
3345,22685.5
3357,40583.33
3356,17576.11
3355,19497.22
3354,26782.16
3353,6716.07
3363,28838.95
3362,20471.78
3361,20010.62
3360,22009.93
3358,19415.31
3371,21954.69
3370,33955.43
3369,19308.83
3368,26185.7
3364,37238.08
3377,20788.86
3376,18285.62
3375,37692.1
3373,11596.99
3372,15013.29
3383,24906.01
3381,33969.49
3380,74179.6
3379,21753.38
3378,43469.82
3388,18180.3
3387,18280.04
3386,22694.81
3385,15347.38
3384,17423.11
3396,17656.98
3395,21733.86
3394,36725.16
3392,23592.38
3391,20950.01
3402,19806.13
3401,33728.89
3400,11946.64
3399,23867
3398,18004.44
3407,14879.37
3406,20132.97
3405,34612.52
3404,17130.08
3403,35281.93
3413,23010.48
3412,11995.82
3411,30289.74
3410,17579.23
3409,26457.3
3418,17389.59
3417,27203.34
3416,21985.91
3415,22053.68
3414,11965.96
3423,17351.11
3422,21270.42
3421,22118.47
3420,15769.4
3419,16261.01
3428,38958.46
3427,36044.97
3426,15453.55
3425,17282.41
3424,23699.09
3433,18284.25
3432,10835.94
3431,22990.66
3430,19980.24
3429,4432.68
3440,16406.34
3439,6167.27
3438,12259.72
3437,27879.2
3436,15273.22
3446,15205.43
3444,14965.38
3443,24683.28
3442,14575.17
3441,19622.37
3451,38660.58
3450,15247.09
3449,18712.22
3448,40307.93
3447,22340.14
3457,25099.24
3456,11900.97
3455,19228.4
3453,22813.32
3452,23713.39
3463,26670.77
3462,39472.39
3460,13171.26
3459,14532.41
3458,18998.11
3468,27738.16
3467,26066.24
3466,21103.35
3465,14892.35
3464,29269.04
3475,12680.66
3474,33085.55
3473,19472.52
3470,17927.34
3469,17066.05
3482,28861.79
3481,19908.61
3479,33371.67
3478,13364.56
3476,36255.36
3488,19747.33
3486,13447.05
3485,29744.65
3484,14712.11
3483,17208.14
3493,11900.97
3492,25457.77
3491,28353.08
3490,20019.37
3489,32954.64
3499,26940.81
3498,13484.4
3496,13858.24
3495,16927.8
3494,31818.7
3505,20461.77
3503,24046.76
3502,32352.93
3501,26562.37
3500,26430.03
3510,17886.52
3509,26147.69
3508,45872.59
3507,30565.03
3506,19202.43
3516,17907.77
3514,25945.54
3513,30943.7
3512,23652.08
3511,20013.4
3521,10112.92
3520,27468.55
3519,11823.18
3518,22182.75
3517,12556.41
3527,42060.29
3526,31439.11
3525,18170.05
3524,28905.27
3523,13944.47
3533,11946.64
3531,18499.24
3530,13689.92
3529,33979.36
3528,20386.2
3538,16966.12
3537,27151.49
3536,11699.33
3535,23927.81
3534,9405.45
3543,13750.14
3542,18017.96
3541,13661.3
3540,27331.18
3539,5589.58
3549,14699.28
3548,34871.78
3546,18225.4
3545,26339.27
3544,18927.77
3556,19959.14
3555,27181.61
3553,15367.69
3552,40113.49
3551,14095.99
3561,19526.19
3560,18616.03
3559,10232.19
3558,9687.61
3557,8290.72
3566,17793.54
3565,20566.83
3564,47368.38
3563,24998.39
3562,31281.47
3573,17313.7
3572,17994.53
3569,39699.57
3568,15702.52
3567,31485.81
3579,13272.96
3578,19113.84
3577,11177.1
3576,17265.33
3574,71827.74
3584,20114.12
3583,20032.15
3582,13961.68
3581,19365.91
3580,21848.39
3589,18418.85
3588,19332.98
3587,8878.81
3586,13802.57
3585,16796.67
3595,32573.1
3593,25668.49
3592,19756.46
3591,24654.4
3590,22595.99
3601,34734.61
3600,26327.77
3599,17601.04
3597,26416.63
3596,24216.02
3608,34606.85
3605,15833.07
3604,24247.88
3603,18193.62
3602,14134.62
3614,18273
3613,27579.47
3612,32028.07
3610,26403.05
3609,18453.3
3620,20455.43
3619,17564.72
3618,17879.93
3616,17375
3615,11995.26
3626,13697.73
3625,40532.3
3624,20853.61
3623,22209.93
3621,17743.55
3635,14980.86
3633,20534.59
3630,20095.47
3628,31704.29
3627,29681.38
3641,34259.11
3640,11253.6
3639,37394.71
3637,62624.11
3636,15810.41
3647,16780.7
3646,28051.32
3645,11641.8
3644,11026.4
3642,19096.99
3655,26282.57
3653,36028.88
3652,19398.8
3651,15877.16
3649,9565.69
3660,20008.18
3659,26882.13
3658,22663
3657,18541.84
3656,42965.91
3665,35789.23
3664,17266.99
3663,29190.83
3662,16032.96
3661,16842.08
3672,31334.98
3669,24023.4
3668,19317.24
3667,13965.12
3666,16385.83
3677,16792.51
3676,11003.95
3675,14703.77
3674,31343.21
3673,13697
3685,30077.07
3684,15735.96
3682,23536
3680,20780.14
3679,20603.12
3693,6730.6
3690,17207.04
3688,17408.73
3687,39902.84
3686,13699.58
3699,21510.47
3698,22267.86
3697,28555.2
3695,25794.16
3694,5966.59
3704,4172.07
3703,18744.75
3702,10113.71
3701,15899.21
3700,18485.77
3709,20254.45
3708,21365.25
3707,22627.61
3706,32683.47
3705,23152.46
3715,6350.59
3714,29128.16
3713,37756.55
3711,16400.54
3710,17617.7
3721,11658.03
3720,16483.34
3718,17468.87
3717,24565.88
3716,31732.48
3728,25786.91
3727,21213.75
3725,16465.89
3724,16556.17
3723,14561.14
3736,16535.56
3733,27783.78
3732,18753.76
3731,20595.57
3729,22988.06
3743,20594.22
3742,16221.71
3739,33439.12
3738,22136.64
3737,39317.71
3749,16792.51
3748,19060.59
3747,19171.43
3746,36794.54
3745,14289.51
3755,21083.13
3753,26239.25
3752,10399.31
3751,17498.83
3750,12615.92
3762,23969.01
3761,16198.53
3760,21602.56
3759,17385.89
3758,36692.08
3768,21291.83
3767,20229.44
3766,25828.91
3765,27559.94
3763,17328.35
3773,38852.85
3772,44470.66
3771,14965.38
3770,30289.99
3769,33265.74
3778,19770.02
3777,19756.46
3776,48426.55
3775,17109.67
3774,23192.38
3784,31587.3
3783,19602.49
3782,25365.83
3781,25679.28
3779,22908.68
3789,31418.89
3788,35783.81
3787,19504.32
3786,31448.44
3785,17605.96
3794,29875.8
3793,23706.76
3792,21674.96
3791,20528.14
3790,39452.2
3800,11929.84
3799,24564.01
3797,26431.86
3796,16382.64
3795,49660.64
3808,19705.35
3806,15331.55
3805,16608.41
3802,22781.28
3801,20686.64
3814,14576.61
3813,25903.72
3812,13750.14
3810,20243.58
3809,27100.76
3820,27258.66
3819,21975.26
3818,12943.98
3817,22615.75
3816,21021.54
3825,30112.77
3824,9886.52
3823,16311.04
3822,17039.66
3821,33630.57
3830,17922.38
3829,11292.09
3828,37915.7
3827,20848.62
3826,19169.33
3835,21674.11
3834,24498.55
3833,20986.83
3832,38059.72
3831,18484.34
3840,35373.42
3839,20361.46
3838,15117.2
3837,25366.24
3836,30605.99
3845,27478.21
3844,18179.21
3843,13000.86
3842,20772.8
3841,12144.05
3850,32356.84
3849,24161.16
3848,21100.97
3847,18067.65
3846,17937.3
3856,21154.09
3855,21696.32
3854,14889.39
3853,20691.63
3852,15168.12
3862,28084.65
3860,30349.47
3859,19977.29
3858,22452.07
3857,17842.16
3867,8164.97
3866,37973.94
3865,28180.62
3864,12837.36
3863,20909.03
3872,20952.01
3871,17493.12
3870,24180.57
3869,20988.77
3868,16084.07
3878,18665.63
3877,16776.31
3876,11503.87
3874,26454.67
3873,37136.23
3883,11129.21
3882,14318.39
3881,13760.85
3880,21032.69
3879,21708.88
3888,19964.29
3887,23635.35
3886,19930.49
3885,38302.35
3884,14598.2
3894,23853.47
3893,29187.01
3892,19219.97
3890,26663.06
3889,28283.61
3899,15336.55
3898,30684.17
3897,20912.76
3896,32795.2
3895,38322.42
3905,30379.2
3904,55950.08
3903,48053.45
3902,16866.33
3900,32982.11
3911,65736.68
3910,15684.68
3909,21909.37
3908,20438.4
3907,20020.58
3916,36726.08
3915,16100.37
3914,27850.9
3913,27489.25
3912,28564.66
3921,19946.54
3920,29910.48
3919,14758.02
3918,26824.96
3917,26728.78
3926,23299.65
3925,19738.76
3924,19523.83
3923,35160.42
3922,31336.26
3931,17203.48
3930,24841.11
3929,26754.13
3928,16328.94
3927,22637.81
3938,21318.2
3937,32425
3934,21063.75
3933,24686.71
3932,17067.56
3945,18197.7
3944,27423.47
3942,17393.36
3940,41807.9
3939,63071.69
3951,32127.75
3950,20671.61
3949,13204.14
3948,16757.63
3947,15376.53
3956,32018.55
3955,36012.05
3954,19156.05
3953,22312.22
3952,16078.02
3962,16492.15
3960,32356.84
3959,24511.09
3958,18300.95
3957,31236.38
3969,9148.4
3968,29787.88
3967,42410.98
3966,19084.11
3964,19150.37
3976,29365.88
3975,18275.81
3974,39750.66
3972,21275.47
3970,11145.89
3981,10538.75
3980,22529.88
3979,30521.2
3978,22938.35
3977,20128.54
3987,30452.73
3985,14909.02
3984,38125.52
3983,11651.04
3982,19375.78
3993,16660.33
3991,17637.81
3990,41200.83
3989,18178.91
3988,22117.65
3999,19928.44
3998,24479.35
3997,30874.76
3996,10535.88
3994,21616.97
4006,17015.57
4005,11259.07
4002,18570.6
4001,0
4000,9155.07
4012,21213.75
4010,31913.83
4009,24520.05
4008,20547.7
4007,19123.87
4018,21061.5
4017,14740.08
4015,23360.34
4014,15577.49
4013,21230.12
4023,21222.45
4022,22924.96
4021,44021.76
4020,11948.42
4019,17564.71
4028,21034.55
4027,23419.64
4026,14467.25
4025,19650.19
4024,32601.77
4033,15157.72
4032,25259.26
4031,18316.44
4030,17385.89
4029,40436.85
4038,19117.3
4037,31292.61
4036,30179.68
4035,42803.99
4034,7221.45
4044,5637.66
4043,13440.96
4042,17310.06
4041,32200.96
4039,16652.08
4050,32519.73
4049,21079.42
4047,12587.45
4046,17080.41
4045,20810.04
4057,17693.63
4056,12183.66
4055,17207.06
4052,32458.17
4051,14643.81
4063,15087.84
4062,61534.74
4061,17576.29
4060,19398.8
4059,12567.54
4068,30318.39
4067,22990.26
4066,12530.46
4065,17511.02
4064,17106.3
4076,15361.08
4075,6242.53
4073,27372.85
4072,18518
4069,12973.26
4081,22542.2
4080,41085.02
4079,22531.99
4078,11259.07
4077,30302.27
4088,17748.4
4087,27191.19
4086,16880.13
4083,20858.19
4082,20933.86
4093,14441.9
4092,15276.8
4091,14027.91
4090,15162.31
4089,14975.48
4098,81887.04
4097,15501.77
4096,40917
4095,28414.83
4094,30703.19
4103,16227.5
4102,33578.68
4101,19497.22
4100,10086.19
4099,25123.51
4109,20460.18
4108,29178.38
4107,23032.58
4105,15282.8
4104,19162.51
4115,16048.17
4114,13299.66
4113,37998.21
4112,34226.66
4110,14561.76
4123,14011.29
4121,30702.31
4120,36250.46
4119,20093.21
4116,14604.85
4129,6300.53
4128,14121.66
4127,14855.48
4125,13157.79
4124,16272.19
4134,18616.03
4133,18353.26
4132,16108.86
4131,20001.69
4130,23944.76
4141,29041.98
4140,18530.19
4139,17068.84
4138,26008.16
4135,20241.1
4149,15013.29
4147,15138.36
4146,12521.46
4144,34613.1
4142,19607.78
4155,15290.4
4154,22483.57
4153,16226.81
4151,15347.16
4150,0
4161,23219.16
4159,14100.52
4158,29370.7
4157,16634.75
4156,14528
4168,14853.76
4167,15357.51
4165,18445.36
4164,29173.89
4162,19394.15
4175,13048.31
4172,21457.82
4171,19523.93
4170,13414.77
4169,25889.86
4181,21973.09
4180,20461.5
4179,2899.92
4177,20524.66
4176,7204.68
4189,19179.88
4186,17068.84
4184,26888.03
4183,13443.23
4182,21676.73
4194,16618.77
4193,11819.77
4192,15425.02
4191,10268.71
4190,42615.39
4199,24936.53
4198,20346.33
4197,0
4196,16907.46
4195,15199.17
4204,29777.25
4203,21325.86
4202,18178.91
4201,18734.24
4200,24126.04
4211,17370.93
4210,6489.42
4209,10125.68
4206,16666.03
4205,24610.48
4217,17864.84
4215,12187.61
4214,12153.19
4213,20435.2
4212,29800.51
4222,21456.41
4221,13868.07
4220,26413.43
4219,6628.01
4218,17420.32
4227,16897.58
4226,39086.3
4225,26636.86
4224,29572.23
4223,16614.28
4235,9602.28
4234,36189.43
4232,22813.69
4231,24961.1
4228,10144.39
4244,15592.6
4242,20849.19
4241,35477.46
4240,16933.35
4239,18672.12
4254,20073.84
4253,14241.07
4252,21638.99
4250,17997.45
4246,23665.5
4262,10286.61
4261,26770.42
4258,46119.13
4256,29137.87
4255,17028.23
4269,27098.35
4267,25805.46
4266,8718.25
4264,6431.31
4263,12783.63
4274,18086.32
4273,17538.24
4272,39287.8
4271,15168.57
4270,25507.41
4279,10204.68
4278,17099.95
4277,25646.07
4276,15244.43
4275,20303.77
4286,36895.03
4285,20411.24
4284,12955.15
4283,18385.38
4281,27342.82
4291,14334.09
4290,30744
4289,23019.98
4288,33935.22
4287,27722.45
4296,34990.9
4295,13119.28
4294,12539.55
4293,24035.07
4292,15083.1
4302,14335.93
4301,29952.8
4300,14396.23
4298,35208.05
4297,14242.81
4310,20160.64
4307,29225.65
4305,12587.45
4304,17223.18
4303,35447.87
4316,26270.35
4314,10772.38
4313,12837.36
4312,26182.84
4311,28537.5
4322,16204.37
4321,1381.91
4320,16659.33
4319,21009.36
4317,18357.37
4328,22122.7
4327,20152.38
4326,17692.95
4325,30305.19
4324,19670.42
4334,18315.21
4333,17692.24
4332,19366.42
4330,32704.43
4329,12856.25
4340,26403.05
4339,24564.66
4338,34871.78
